UnixTime,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion
1680003661.9566,910.166666666667,462.5,582.658477783203,3.80657742150058,-982.465131781473,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003661.96485,909.5,464.666666666667,582.589752197266,6.0053561482752,266.483102468302,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003661.97321,909.833333333333,468.166666666667,582.524566650391,5.34627340249037,-78.9074953650484,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003661.98151,908.666666666667,469.666666666667,582.332672119141,3.06920319633041,-274.193845116095,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003661.98987,910.5,471,582.20849609375,2.29112793450682,-93.0578459820373,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003661.99819,906.5,469.833333333333,582.105651855469,4.80660600532997,302.577502956203,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003662.00651,906,470.333333333333,581.902618408203,1.89167188490395,-350.09177300838,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003662.01488,904.833333333333,469.166666666667,581.814849853516,3.12206094108081,147.128206940005,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003662.02323,908.333333333333,468.5,581.797698974609,6.98552140383714,462.208293483139,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003662.03158,911.333333333333,470.5,581.71826171875,5.12278297961691,-223.087789435381,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003662.03984,913.166666666667,468.333333333333,581.753295898438,11.1910908360735,734.608606695825,1540,905.813725490196,463.230392156863,516760.84695,517044.01345,283.166499999992,0.310041700980691
1680003662.04818,921.666666666667,468.333333333333,581.842468261719,34.3948663309604,2782.46081742427,,,,,,,
1680003662.05659,945.833333333333,470.5,581.866119384766,62.3377513882982,3324.04090472939,,,,,,,
1680003662.06484,979.166666666667,481.666666666667,582.004302978516,75.5457121802918,1600.46055691325,,,,,,,
1680003662.07318,1014.66666666667,488.833333333333,582.178863525391,60.1400446876046,-1848.70967847872,,,,,,,
1680003662.08154,1035.5,491.166666666667,582.253479003906,30.4217113776017,-3550.87442318125,,,,,,,
1680003662.08984,1043.5,488,582.408050537109,12.462297274389,-2164.80202785175,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.0982,1038.83333333333,479.833333333333,582.576507568359,17.4288260626795,594.160569966783,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.10651,1033.5,474.833333333333,582.616546630859,12.9718284119987,-536.502877000701,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.11486,1031.66666666667,469.833333333333,582.703521728516,4.64059722373793,-997.298377770608,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.12349,1037.83333333333,476,582.799743652344,16.8211092561736,1411.43142243083,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.1319,1042.16666666667,482.333333333333,582.766418457031,13.7550393235036,-364.413983464937,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.1399,1047.16666666667,484.833333333333,582.808074951172,6.35803597937505,-925.354134397855,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.14817,1047.5,479.833333333333,582.856689453125,11.9535166453925,676.837181843601,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.15655,1047.5,473.5,582.8037109375,8.64312827768122,-394.803559697722,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.16484,1046.66666666667,471.666666666667,582.840606689453,2.96891965827183,-684.373438914978,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.17327,1045.5,475.5,582.925476074219,14.5296424886708,1371.60653375648,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
1680003662.18158,1045.83333333333,485.5,582.900451660156,8.22233298535543,-758.655428722445,1541,1042.25490196078,483.274509803922,517085.69255,517369.0062,283.313649999967,0.183631855792514
